,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
1048,mas de souyri,VILLEFRANCHE DE  ROUERGUE,Not available,"1,269",12200,"1,419",Not available,12
1049,Espace Les Cayres,Laguiole,Not available,"1,219",12210,"1,359","1,389",12
1050,le fargal haut,Montbazens,Not available,"1,199",12220,"1,369","1,389",12
1051,RN 99,Nant,Not available,"1,269",12230,"1,419",Not available,12
1052,La Méridienne,La Cavalerie,Not available,"1,196",12230,"1,378","1,398",12
1053,route de Rodez,RIEUPEYROUX,Not available,Not available,12240,Not available,Not available,12
1054,Route de Rodez,Rieupeyroux,Not available,"1,179",12240,"1,329","1,379",12
1055,3 AVENUE DU SEGALA,Rieupeyroux,"1,292","1,182",12240,Not available,Not available,12
1056,avenue du quercy,VILLENEUVE,Not available,Not available,12260,Not available,Not available,12
1057,FOISSAC,Villeneuve,"1,400","1,310",12260,Not available,"1,500",12
1058,Avenue de Rouergue,Villeneuve,Not available,"1,189",12260,"1,369","1,389",12
1059,ZA LE LAC,La Fouillade,Not available,"1,179",12270,"1,329","1,369",12
1060,15 route du rouergue,La Fouillade,Not available,"1,279",12270,"1,439","1,469",12
1061,Avenue de Rodez,Pont-de-Salars,Not available,"1,279",12290,"1,450",Not available,12
1062,Avenue de Rodez,Pont-de-Salars,Not available,Not available,12290,Not available,Not available,12
1063,Avenue de Rodez,PONT-DE-SALARS,Not available,"1,190",12290,"1,350","1,380",12
1064,2 Avenue Paul Ramadier,DECAZEVILLE,"1,295","1,185",12300,Not available,"1,415",12
1065,32 Rue Gambetta,Decazeville,"1,300","1,205",12300,Not available,"1,514",12
1066,RD 963 LIEU DIT LA PLANQUE,Flagnac,Not available,"1,179",12300,"1,339",Not available,12
1067,30 Avenue du Rouergue,BERTHOLèNE,Not available,"1,262",12310,"1,414","1,474",12
1068,LE FOIRAIL,LAISSAC,Not available,"1,199",12310,"1,349",Not available,12
1069,D840,NUCES,Not available,"1,339",12330,"1,529",Not available,12
1070,ZA les Pradades - Salles la Source,MARCILLAC-VALLON,Not available,"1,195",12330,"1,352","1,382",12
1071, Route de Rodez,SAINT-CHRISTOPHE-VALLON,Not available,"1,202",12330,"1,355","1,375",12
1072,111 ROUTE DE RODEZ,BOZOULS,"1,392","1,273",12340,Not available,"1,463",12
1073,Route de Rodez,BOZOULS,"1,271","1,177",12340,Not available,"1,349",12
1074,bel-air,LANUEJOULS,Not available,Not available,12350,Not available,Not available,12
1075,Z.A. Bel air,Camarès,"1,299","1,185",12360,"1,335",Not available,12
1076,Chemin de la Cassagne,Rignac,Not available,"1,189",12390,"1,379","1,399",12
1077,Lotissement de Vaxergues,SAINT-AFFRIQUE,Not available,"1,142",12400,"1,287","1,329",12
1078,131 Avenue Docteur Lucien Galtier,Saint-Affrique,"1,384","1,262",12400,Not available,Not available,12
1079,Route de Saint-Affrique,Vabres-l'Abbaye,"1,257","1,152",12400,"1,297",Not available,12
1080,500 Avenue Docteur Lucien Galtier,SAINT-AFFRIQUE,Not available,"1,176",12400,"1,332",Not available,12
1081,664 Avenue Docteur Lucien Galtier,SAINT-AFFRIQUE,Not available,"1,194",12400,"1,338","1,368",12
1082,BOULEVARD DE LA CAPELLE,SAINT-AFFRIQUE,"1,271","1,169",12400,Not available,"1,379",12
1083,PARC D’ACTIVITÉ SAINT PIERRE,Rebourguil,Not available,"1,186",12400,"1,385","1,418",12
1084,avenue de la mecanique,SAINTE-GENEVIèVE-SUR-ARGENCE,Not available,"1,280",12420,"1,450","1,510",12
1085,33 AVENUE DU LAC,VILLEFRANCHE-DE-PANAT,Not available,"1,309",12430,"1,449",Not available,12
1086,Avenue de Rodez,LUC-LA-PRIMAUBE,"1,265","1,169",12450,Not available,"1,335",12
1087,10 AV.DE TOULOUSE,Luc-la-Primaube,Not available,"1,238",12450,"1,404","1,464",12
1088,AV DE LA REPUBLIQUE,SAINT ROME DE CERNON,Not available,"1,179",12490,"1,329","1,369",12
1089,PARC ARTISANAL COMMUNAL ST FERREOL,SAINT ROME DE TARN,Not available,"1,208",12490,"1,406","1,428",12
1090, Boulevard de Guizard,ESPALION,Not available,"1,222",12500,"1,389",Not available,12
1091,RUE ANTOINE FANGUIN,ESPALION,Not available,"1,179",12500,"1,319","1,349",12
1092,route d#039;estaing,Espalion,"1,289","1,179",12500,"1,309",Not available,12
1093,Rue Saint-Jacques-de-Compostelle,Olemps,"1,265","1,169",12510,"1,315",Not available,12
1094,LE BOURG,SAINT LAURENT D OLT,Not available,"1,175",12560,"1,319",Not available,12
1095,Les Rebels - A75 - Sortie 41,Campagnac,Not available,"1,209",12560,"1,379",Not available,12
1096,LE BOURG,CAMPUAC,Not available,"1,190",12580,"1,340","1,370",12
1097, Route de Lacroix Barrez,MUR-DE-BARREZ,Not available,"1,246",12600,"1,412","1,472",12
1098,Avenue de Brommat,Mur-de-Barrez,Not available,"1,240",12600,"1,430","1,490",12
1099,37 Boulevard Paul Ramadier,CAPDENAC-GARE,"1,289","1,189",12700,"1,339","1,349",12
1100,67 Avenue Louis Tabardel,Sébazac-Concourès,Not available,Not available,12740,Not available,Not available,12
1101,D 911 LE BOIS DU FOUR,SAINT LéONS,Not available,"1,217",12780,"1,388","1,425",12
1102,45 route d' Argent,NAUCELLE,Not available,"1,250",12800,"1,400",Not available,12
1103,Place Frédéric Mistral,NAUCELLE,Not available,"1,175",12800,"1,335","1,365",12
1104,ZA de l'Issart,NAUCELLE,Not available,"1,179",12800,"1,359","1,399",12
1105,Route d'Espalion,ONET-LE-CHâTEAU,"1,275","1,175",12850,Not available,"1,339",12
1106,l'Estréniol - Pôle Comtal Sud,ONET-LE-CHâTEAU,Not available,"1,169",12850,"1,315","1,335",12
1107,ROUTE D'ESPALION,ONET-LE-CHâTEAU,Not available,Not available,12850,Not available,Not available,12
1108,14 ROUTE DE SEVERAC LES QUATRES SAISONS,ONET LE CHÂTEAU,"1,271","1,169",12850,"1,315","1,335",12
1109,33 Boulevard du Maréchal Juin,Marseille,"1,279","1,174",13000,"1,329",Not available,13
1110,44 Boulevard des Dames,MARSEILLE,Not available,Not available,13002,Not available,Not available,13
1111,44 BLD DES DAMES,Marseille,"1,355","1,249",13002,Not available,"1,416",13
1112,83 Boulevard de Plombières,Marseille,Not available,Not available,13003,Not available,Not available,13
1113,172 Boulevard de Paris,Marseille,Not available,Not available,13003,Not available,Not available,13
1114,83 BD DE PLOMBIERES,Marseille,"1,277","1,179",13003,Not available,Not available,13
1115,"70, Bd Françoise Duparc",MARSEILLE,Not available,Not available,13004,Not available,Not available,13
1116,70 Boulevard Françoise Duparc,MARSEILLE,Not available,Not available,13004,Not available,Not available,13
1117,70 BD FRANCOISE DUPARC,Marseille,"1,262","1,167",13004,Not available,"1,354",13
1118,ANGLE BOULEVARD CHAVE/SAKAKINI,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1119,252 RUE ST PIERRE,Marseille,Not available,Not available,13005,Not available,Not available,13
1120,34 Boulevard Jean Moulin,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1121,103 Boulevard Sakakini,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1122,"34,BD JEAN MOULIN",MARSEILLE,"1,379","1,259",13005,Not available,"1,489",13
1123,103 BOULEVARD SAKAKINI,MARSEILLE,"1,389","1,269",13005,Not available,"1,499",13
1124,ANGLE BD CHAVE ET SAKAKINI,Marseille,"1,272","1,177",13005,Not available,"1,364",13
1125,78 Avenue de Toulon,MARSEILLE,Not available,Not available,13006,Not available,Not available,13
1126,88 Boulevard Notre-Dame,MARSEILLE,Not available,"1,379",13006,"1,549","1,599",13
1127,78 Avenue de Toulon,MARSEILLE,Not available,Not available,13006,Not available,Not available,13
1128,78 AV DE TOULON,MARSEILLE,"1,289","1,266",13006,Not available,"1,399",13
1129,13 Avenue Pasteur,Marseille,"1,287","1,198",13007,Not available,"1,406",13
1130,104 Boulevard Charles Livon,MARSEILLE,Not available,Not available,13007,Not available,Not available,13
1131,95 Avenue des Roches,MARSEILLE,Not available,"1,278",13007,"1,418","1,468",13
1132,365 Avenue de Mazargues,Marseille,Not available,"1,189",13008,"1,369","1,399",13
1133,35 Boulevard Rabatau,Marseille,Not available,Not available,13008,Not available,Not available,13
1134,1/3 BOULEVARD DU SABLIER,Marseille,"1,308","1,187",13008,Not available,"1,390",13
1135,AVENUE DE HAMBOURG,MARSEILLE,Not available,"1,170",13008,"1,331","1,348",13
1136,265 Avenue de Mazargues,MARSEILLE,Not available,Not available,13008,Not available,Not available,13
1137,175 Avenue Clot-Bey,MARSEILLE,Not available,"1,278",13008,"1,428","1,468",13
1138,Avenue d'Odessa,MARSEILLE,Not available,"1,238",13008,"1,398","1,448",13
1139,265 Avenue de Mazargues,Marseille,Not available,Not available,13008,Not available,Not available,13
1140,35/37 BOULEVARD RABATAU,Marseille,"1,389","1,264",13008,Not available,"1,499",13
1141,265 AVENUE DE MAZARGUES,MARSEILLE,"1,289","1,177",13008,Not available,"1,382",13
1142,Avenue de Lattre de Tassigny,MARSEILLE,Not available,"1,209",13009,"1,369","1,429",13
1143,"2, AVENUE DE LATTRE DE TASSIGNY",MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1144,83 Boulevard du Redon,MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1145,32 Boulevard Schloesing,MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1146,14 AV DE LATTRE DE TASSIGNY,Marseille,"1,308","1,195",13009,Not available,"1,391",13
1147,CHEMIN DU ROY D'ESPAGNE,MARSEILLE,Not available,"1,170",13009,"1,331","1,348",13
1148,32 BOULEVARD SCHLOESING,MARSEILLE,"1,259","1,169",13009,Not available,"1,364",13
1149,81 BLD DU REDON,Marseille,Not available,"1,249",13009,"1,419","1,479",13
1150,57 Boulevard Romain Rolland,Marseille,"1,255","1,155",13010,Not available,"1,355",13
1151,171 BD PAUL CLAUDEL,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1152,BOULEVARD JEAN MOULIN,Marseille,"1,294","1,198",13010,Not available,"1,375",13
1153,260 Boulevard Paul Claudel,MARSEILLE,Not available,"1,259",13010,"1,429","1,459",13
1154,137 Boulevard Romain Rolland,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1155, Boulevard Paul Claudel,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1156,171 BD PAUL CLAUDEL,MARSEILLE,"1,259","1,164",13010,Not available,"1,354",13
1157,ROUTE DES TROIS LUCS- LA VALENTINE,MARSEILLE,Not available,"1,229",13011,"1,329","1,429",13
1158,359 Boulevard Mireille Lauze,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1159,131 Route des Camoins,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1160,359 Boulevard Mireille Lauze,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1161,171 Boulevard de Saint-Loup,Marseille,"1,380","1,270",13011,"1,440",Not available,13
1162,73 Route des Camoins,Marseille,"1,289","1,177",13011,Not available,"1,354",13
1163,AUTOROUTE A50 - AIRE DE LA POMME,MARSEILLE CEDEX ONZE,Not available,"1,299",13011,"1,423","1,483",13
1164,359 BD MIREILLE LAUZE,MARSEILLE,"1,267","1,184",13011,Not available,"1,359",13
1165,15 BOULEVARD DE LA CARTONNERIE,MARSEILLE,"1,289","1,175",13011,Not available,"1,369",13
1166,131 route des Camoins,Marseille,"1,332","1,209",13011,Not available,"1,396",13
1167,73 Boulevard de Saint-Marcel,Marseille,"1,289","1,179",13011,Not available,"1,369",13
1168,Avenue William Booth,MARSEILLE,Not available,"1,209",13012,"1,359","1,389",13
1169,120 Rue Saint-Jean-du-Désert,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1170,Avenue des Caillols,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1171,7 Chemin des Amaryllis,MARSEILLE,"1,289","1,168",13012,"1,359",Not available,13
1172, Rue Gaston de Flotte,MARSEILLE,"1,278","1,179",13012,"1,325",Not available,13
1173,53 Avenue de Saint-Barnabé,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1174,53 Avenue de Saint-Barnabé,Marseille,Not available,Not available,13012,Not available,Not available,13
1175,67 AVENUE DES CAILLOLS,Marseille,"1,277","1,184",13012,Not available,"1,367",13
1176,56 rue Saint Jean du desert,Marseille,Not available,"1,320",13012,"1,490","1,520",13
1177,120 rue saint jean du desert,Marseille,Not available,"1,169",13012,"1,319","1,357",13
1178,53 AV DE ST BARNABE,MARSEILLE,"1,389","1,279",13012,Not available,Not available,13
1179,37 Avenue de Château-Gombert,Marseille,"1,399","1,289",13013,"1,184",Not available,13
1180,12 Avenue Jean-Paul Sartre,Marseille,"1,399","1,279",13013,Not available,Not available,13
1181,137 Chemin de Chateau-Gombert,MARSEILLE,Not available,Not available,13013,Not available,Not available,13
1182,Avenue Marcel Delpra,MARSEILLE,Not available,"1,219",13013,"1,399","1,419",13
1183,1 Avenue de Château-Gombert - angle notre dame de la consolation,MARSEILLE,Not available,"1,209",13013,"1,369","1,399",13
1184,Avenue Frédéric Mistral,Marseille,Not available,Not available,13013,Not available,Not available,13
1185,281 Avenue des Olives,MARSEILLE,"1,289","1,183",13013,"1,355","1,371",13
1186,68 Boulevard de Plombières,MARSEILLE,Not available,"1,250",13013,"1,399","1,459",13
1187,Chemin de Château Gombert,Marseille,Not available,Not available,13013,Not available,Not available,13
1188,59 Avenue de Saint-Just,Marseille,Not available,"1,278",13013,"1,448","1,508",13
1189,59 Avenue Frédéric Mistral,Marseille,Not available,Not available,13013,Not available,Not available,13
1190,AVENUE FREDERIC MISTRAL,MARSEILLE,"1,279","1,184",13013,Not available,"1,372",13
1191,75 CHE. DE CHATEAU GOMBERT,MARSEILLE,"1,265","1,175",13013,Not available,"1,356",13
1192,AVENUE PROSPER MERIMEE,MARSEILLE,"1,262","1,167",13014,"1,325","1,354",13
1193,26 Chemin de Sainte-Marthe,MARSEILLE,Not available,Not available,13014,Not available,Not available,13
1194,26 Chemin de Sainte-Marthe,MARSEILLE,"1,370","1,270",13014,Not available,"1,450",13
1195,33 Avenue Alexandre Ansaldi,Marseille,Not available,"1,229",13014,"1,385","1,416",13
1196,221 Boulevard Danielle Casanova,Marseille,Not available,Not available,13014,Not available,Not available,13
1197,162 Boulevard de Plombières,Marseille,Not available,Not available,13014,Not available,"1,459",13
1198,221 Boulevard Danielle Casanova,MARSEILLE,Not available,"1,339",13014,"1,489",Not available,13
1199,437 Avenue de Saint-Antoine,Marseille,"1,263","1,168",13015,Not available,"1,360",13
1200,516 Chemin de la Madrague-Ville,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1201,21 Boulevard Henri Barnier,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1202,"20-22, RN DE ST ANTOINE",MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1203,516 Chemin de la Madrague-Ville,MARSEILLE,"1,370","1,270",13015,Not available,"1,470",13
1204,99 Rue de Lyon,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1205,21 Boulevard Henri Barnier,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1206,"20-22, RN DE ST ANTOINE",MARSEILLE,"1,378","1,278",13015,Not available,"1,478",13
1207,99 RUE DE LYON,MARSEILLE,"1,269","1,174",13015,Not available,"1,359",13
1208,21 BD HENRI BARNIER,Marseille,"1,252","1,154",13015,Not available,"1,357",13
1209,654 Chemin du Littoral,Marseille,Not available,Not available,13016,Not available,Not available,13
1210,450 Chemin du Littoral,MARSEILLE,Not available,Not available,13016,Not available,Not available,13
1211,450 Chemin du Littoral,Marseille,Not available,Not available,13016,Not available,Not available,13
1212,654 CHEMIN DU LITTORAL,MARSEILLE,"1,359","1,269",13016,Not available,"1,469",13
1213,450 CHEMIN DU LITTORAL,MARSEILLE,"1,252","1,154",13016,Not available,"1,352",13
1214,"292, Avenue Fortuné Ferrini",AIX-EN-PROVENCE,Not available,Not available,13090,Not available,Not available,13
1215,1 Avenue Robert Schuman,Aix-en-Provence,"1,419","1,309",13090,"1,194","1,469",13
1216,1140 Route d'Avignon,Aix-en-Provence,Not available,Not available,13090,Not available,Not available,13
1217,67 av DE LATTRE DE TASSIGNY,AIX-EN-PROVENCE,Not available,Not available,13090,Not available,Not available,13
1218,RN8 PONT DE L ARC,AIX EN PROVENCE,"1,262","1,157",13090,Not available,"1,359",13
1219,1140 RTE AVIGNON QU.CELONY RN7,AIX EN PROVENCE,"1,274","1,165",13090,Not available,"1,354",13
1220,67 av De Lattre de Tassigny,Aix-en-Provence,"1,398","1,298",13090,"1,448",Not available,13
1221, Avenue de Brédasque,AIX-EN-PROVENCE,"1,255","1,145",13097,Not available,"1,345",13
1222,122 COURS GAMBETTA,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1223,Avenue Maréchal de Lattre de Tassigny,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1224,Rue Claude-Nicolas Ledoux,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1225,AV MALACRIDA,Aix-en-Provence,"1,276","1,171",13100,Not available,"1,360",13
1226,ROUTE DES ALPES,Aix-en-Provence,"1,270","1,164",13100,Not available,"1,361",13
1227,Avenue des Infirmeries,Aix-en-Provence,Not available,"1,189",13100,"1,359","1,389",13
1228,467 Avenue Henri Mauriat,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1229,1 BL MARECHAL JUIN,Aix-en-Provence,Not available,Not available,13100,Not available,Not available,13
1230,Boulevard du Maréchal Juin,Aix-en-Provence,Not available,Not available,13100,Not available,Not available,13
1231,ZI LES MILLES R. CL. LEDOUX,AIX EN PROVENCE CEDEX,"1,255","1,149",13100,Not available,"1,346",13
1232,122 COURS GAMBETTA,AIX EN PROVENCE,"1,267","1,159",13100,Not available,"1,357",13
1233,AVENUE DU MAL DE LATTRE TASSIGNY,AIX EN PROVENCE,"1,269","1,152",13100,Not available,"1,352",13
1234,16 ROUTE DE GALICE,AIX EN PROVENCE,"1,359","1,269",13100,Not available,"1,469",13
1235,AVENUE HENRI MAURIAT,AIX EN PROVENCE,"1,267","1,159",13100,Not available,"1,357",13
1236,1 BL MARECHAL JUIN,AIX EN PROVENCE,"1,389","1,279",13100,Not available,Not available,13
1237,Chemin des Fabres,MIMET,Not available,"1,205",13105,"1,355","1,382",13
1238,RN 568,PORT-DE-BOUC,Not available,Not available,13110,Not available,Not available,13
1239,RN Fos/ Martigues,PORT-DE-BOUC,"1,248","1,159",13110,"1,309","1,346",13
1240,45 Avenue Maurice Thorez,PORT-DE-BOUC,Not available,"1,210",13110,"1,370","1,400",13
1241,RN 568,PORT DE BOUC,"1,369","1,269",13110,Not available,"1,479",13
1242,Lieu dit Souque Nègre RN 96,LA DESTROUSSE,Not available,"1,169",13112,"1,315","1,365",13
1243,Chemin des Matelots,LA DESTROUSSE,Not available,"1,179",13112,"1,325","1,365",13
1244,672 Route des vignerons,LA DESTROUSSE,"1,299","1,195",13112,"1,339","1,395",13
1245,10 rue du martinet,Saint-Paul-lez-Durance,Not available,"1,324",13115,"1,498",Not available,13
1246,Petit Chemin d'Aix,Gardanne,Not available,"1,174",13120,"1,339","1,379",13
1247,CD 6 - Quartier Payannet,GARDANNE,"1,359","1,254",13120,Not available,"1,469",13
1248,Chemin de la Plaine,Gardanne,"1,289","1,169",13120,"1,339","1,379",13
1249, Chemin Jean de Bouc,GARDANNE,Not available,"1,326",13120,"1,557","1,576",13
1250,D 58 BIVER,GARDANNE,Not available,"1,219",13120,"1,399","1,429",13
1251,250 boulevard du pont de Peton,Gardanne,Not available,"1,239",13120,"1,379",Not available,13
1252,RES.VAL LOURDES ,Ventabren,"1,396","1,279",13122,Not available,"1,506",13
1253, Avenue Charles de Gaulle,VENTABREN,Not available,"1,199",13122,"1,349","1,389",13
1254,A52 AIRE DE BAUME DE MARRON,PEYPIN,Not available,"1,320",13124,"1,480","1,530",13
1255,A52 Aire de Peypin,PEYPIN,"1,498","1,398",13124,Not available,"1,618",13
1256,BD VICTOR GELU,Vitrolles,Not available,Not available,13127,Not available,Not available,13
1257,AV. D'ITALIE,VITROLLES,Not available,Not available,13127,Not available,Not available,13
1258,AIRE DE VITROLLES EST AUTOROUTE 7,VITROLLES,"1,478","1,368",13127,Not available,"1,588",13
1259,Rue Bel Air,VITROLLES,"1,249","1,149",13127,"1,309",Not available,13
1260,Avenue Victor Gélu,Vitrolles,Not available,Not available,13127,Not available,Not available,13
1261,Quartier du Griffon,Vitrolles,"1,299","1,189",13127,Not available,"1,369",13
1262,1 ZAC ANJOLY AV. D'ITALIE,VITROLLES,"1,389","1,209",13127,Not available,"1,499",13
1263,BD VICTOR GELU,VITROLLES,"1,299","1,189",13127,Not available,"1,399",13
1264,Boulevard Henri Wallon,Berre-l'Étang,Not available,"1,159",13130,"1,329","1,369",13
1265,RN 113 113 QUARTIER CRAPOUX,Berre-l'Étang,Not available,Not available,13130,Not available,Not available,13
1266,RN 113 QUARTIER CRAPOUX,Berre-l'Étang,Not available,Not available,13130,Not available,Not available,13
1267, Avenue Henri Wallon,BERRE-L'ÃTANG,Not available,"1,209",13130,"1,379",Not available,13
1268,les grapoux route nationale 113,BERRE L'éTANG,"1,259","1,164",13130,Not available,"1,347",13
1269,Boulevard Jacques Minet,MIRAMAS,Not available,"1,179",13140,"1,329","1,359",13
1270,route de salon,Miramas,Not available,"1,250",13140,"1,390","1,410",13
1271,Avenue du 8 Mai 1945,MIRAMAS,"1,275","1,179",13140,Not available,"1,355",13
1272,RN 569 Route d#039;Istres,Miramas,Not available,Not available,13140,Not available,Not available,13
1273,RN 569 ROUTE D ISTRES,Miramas,Not available,Not available,13140,Not available,Not available,13
1274,RN. 569 ROUTE D'ISTRES,MIRAMAS,"1,272","1,179",13140,Not available,"1,355",13
1275,route d'avignon,TARASCON,"1,292","1,187",13150,Not available,"1,389",13
1276,Route de Saint-Rémy,Tarascon,"1,293","1,186",13150,"1,335",Not available,13
1277,BV JULES FERRY,TARASCON,Not available,Not available,13150,Not available,Not available,13
1278,BD JULES FERRY RD 99,TARASCON,"1,292","1,187",13150,Not available,"1,389",13
1279,CHEMIN DE L'ORATOIRE,CHâTEAURENARD,"1,332","1,226",13160,Not available,"1,392",13
1280,321 Boulevard Ernest Genevet,CHâTEAURENARD,"1,258","1,158",13160,Not available,"1,327",13
1281,AVENUE DELATTRE DE TASSIGNY,Châteaurenard,Not available,"1,190",13160,"1,349",Not available,13
1282,Chemin de l'Oratoire,Châteaurenard,"1,258","1,158",13160,Not available,"1,327",13
1283,RN 113,Les Pennes-Mirabeau,"1,358","1,238",13170,"1,408",Not available,13
1284,970 D113 N,Les Pennes-Mirabeau,Not available,"1,195",13170,"1,358","1,435",13
1285,113 Avenue François Mitterand,Les Pennes-Mirabeau,"1,378","1,217",13170,"1,394","1,429",13
1286,ROUTE DE MARTIGUES,Les Pennes-Mirabeau,Not available,Not available,13170,Not available,Not available,13
1287,1513 route départementale 113,Les Pennes-Mirabeau,Not available,"1,250",13170,"1,399",Not available,13
1288,ROUTE DE MARTIGUES,LES PENNES MIRABEAU,"1,264","1,154",13170,Not available,"1,344",13
1289,AIRE DE REBUTY A55,GIGNAC-LA-NERTHE,"1,478","1,378",13180,Not available,"1,588",13
1290,rue du 19 mars 1962,Gignac-la-Nerthe,Not available,"1,162",13180,"1,319",Not available,13
1291,AVENUE DE PROVENCE,ALLAUCH,"1,359","1,259",13190,Not available,"1,469",13
1292,RN 113 DEVIATION,ARLES,Not available,Not available,13200,Not available,Not available,13
1293,N°1 AVENUE BACHAGA SAID BOUALEM,ARLES,Not available,Not available,13200,Not available,Not available,13
1294,14 Avenue de la Libération,ARLES,Not available,"1,265",13200,"1,419","1,479",13
1295,Avenue de la libération,Arles,"1,259","1,169",13200,"1,309",Not available,13
1296,QUARTIER SUD FOURCHON,Arles,Not available,Not available,13200,Not available,Not available,13
1297,ZAC de la Fourchon,ARLES,"1,275","1,179",13200,"1,319",Not available,13
1298,99 Avenue de Stalingrad,ARLES,Not available,Not available,13200,Not available,Not available,13
1299,97/99 Avenue du docteur Morel,ARLES,Not available,"1,253",13200,"1,394","1,426",13
1300,RN 113 - DÉVIATION - AIRE DES CANTARELLES,ARLES,"1,434","1,324",13200,Not available,"1,534",13
1301,RTE DE PORT ST LOUIS,ARLES,"1,349","1,285",13200,Not available,"1,449",13
1302,99 AVENUE DE STALINGRAD,ARLES,"1,269","1,184",13200,Not available,"1,362",13
1303,QUARTIER SUD FOURCHON,ARLES,Not available,Not available,13200,Not available,Not available,13
1304,QUARTIER SUD FOURCHON,ARLES,"1,299","1,199",13200,Not available,"1,399",13
1305,41 AV DE LA LIBERATION,Saint-Rémy-de-Provence,Not available,"1,330",13210,"1,480",Not available,13
1306,N°11 Impasse de la 1er DFL ZAC de la Gare,Saint-Rémy-de-Provence,"1,312","1,189",13210,"1,341","1,392",13
1307,35 BD MIRABEAU,Saint-Rémy-de-Provence,Not available,"1,330",13210,"1,480","1,520",13
1308,rn 568 chateauneuf les martigues,CHâTEAUNEUF-LES-MARTIGUES,"1,248","1,159",13220,"1,309","1,346",13
1309,2 avenue de la République,Port-Saint-Louis-du-Rhône,"1,255","1,163",13230,"1,298",Not available,13
1310,"107, avenue du Port",PORT-SAINT-LOUIS-DU-RHôNE,"1,249","1,154",13230,Not available,"1,311",13
1311, Avenue du Port,PORT-SAINT-LOUIS-DU-RHôNE,Not available,"1,290",13230,"1,520","1,550",13
1312,35 Avenue Maréchal Foch,Cassis,Not available,Not available,13260,Not available,Not available,13
1313,QUARTIER STE CROIX,CASSIS,"1,369","1,249",13260,Not available,"1,479",13
1314,ZI - SECTEUR 83 - RN 568,FOS-SUR-MER,Not available,Not available,13270,Not available,Not available,13
1315,ZONE INDUST. SECT. 83 RN 568,FOS-SUR-MER,Not available,Not available,13270,Not available,Not available,13
1316,DEVIATION RN 568 OUEST,Fos-sur-Mer,"1,273","1,176",13270,Not available,"1,357",13
1317,Avenue Georges Pompidou,Fos-sur-Mer,"1,305","1,199",13270,Not available,"1,378",13
1318,Route de port de Bouc RN 568,FOS-SUR-MER,Not available,Not available,13270,Not available,Not available,13
1319,215 Avenue Georges Pompidou,FOS-SUR-MER,"1,307","1,217",13270,"1,359","1,387",13
1320, Chemin de Mourre Poussiou,FOS-SUR-MER,Not available,Not available,13270,Not available,Not available,13
1321,ZONE INDUST. SECT. 83 RN 568,FOS SUR MER,"1,264","1,164",13270,Not available,"1,352",13
1322,ZI - SECTEUR 83 - RN 568,FOS SUR MER,"1,264","1,164",13270,Not available,"1,352",13
1323,ROUTE DE PORT DE BOUC RN 568,FOS SUR MER,"1,257","1,162",13270,Not available,"1,354",13
1324,666 Boulevard Roy René,Salon-de-Provence,"1,349","1,279",13300,Not available,"1,459",13
1325,LES BROQUETIERS,SALON-DE-PROVENCE,"1,369","1,286",13300,Not available,"1,479",13
1326,RN 113 - ZAC DE LA CRAU AVENUE GABRIEL VOISIN,SALON-DE-PROVENCE,Not available,Not available,13300,Not available,Not available,13
1327,Vieille Route Pélissanne,Salon-de-Provence,"1,233","1,137",13300,"1,293",Not available,13
1328,"34, Route de Salon- RN 572",PELISSANNE,Not available,"1,219",13300,"1,399","1,419",13
1329,Avenue de Bretagne,SALON-DE-PROVENCE,Not available,"1,182",13300,"1,328","1,359",13
1330,Boulevard Reine Jeanne,Salon-de-Provence,"1,261","1,164",13300,"1,302",Not available,13
1331,Route Nationale 113,SALON-DE-PROVENCE,"1,279","1,179",13300,Not available,"1,359",13
1332,RN 113 - ZAC DE LA CRAU,SALON DE PROVENCE,"1,249","1,149",13300,Not available,"1,369",13
1333,Domaine du Lac - RN 113,Saint-Martin-de-Crau,Not available,"1,179",13310,"1,327","1,358",13
