,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
3976,427 Avenue des États du Languedoc,Montpellier,"1,328","1,214",34000,Not available,"1,439",34
3977,ZAC DE TOURNEZY,MONTPELLIER,"1,408","1,288",34000,Not available,"1,524",34
3978,812 route de Ganges,MONTPELLIER,Not available,"1,259",34000,"1,439","1,479",34
3979,Av PIERRE MENDES FRANCE,MONTPELLIER,Not available,Not available,34000,Not available,Not available,34
3980,1160 AV. PIERRE MENDES FRANCE,MONTPELLIER,"1,312","1,209",34000,Not available,"1,416",34
3981,70 AV. DE L'EUROPE,MONTPELLIER,"1,428","1,329",34000,Not available,"1,538",34
3982,AV.DE POMPIGNANE,MONTPELLIER,"1,408","1,319",34000,Not available,"1,518",34
3983,Avenue du Mas Argelliers,Montpellier,"1,309","1,219",34070,Not available,"1,415",34
3984,CS 50003,PEROLS,"1,300","1,205",34070,Not available,"1,383",34
3985,1742 Route de Toulouse,MONTPELLIER,Not available,"1,265",34070,"1,379","1,409",34
3986,Avenue Villeneuve d'Angoulême,MONTPELLIER,"1,413","1,288",34070,Not available,"1,493",34
3987,Avenue de la Recambale,MONTPELLIER,Not available,Not available,34070,Not available,Not available,34
3988,129 Bis Avenue de Lodève,MONTPELLIER,Not available,Not available,34070,Not available,Not available,34
3989,146 Avenue de Toulouse,MONTPELLIER,Not available,Not available,34070,Not available,Not available,34
3990,AVENUE VILLENEUVE D'ANGOULEME,MONTPELLIER,Not available,"1,399",34070,"1,599",Not available,34
3991,1804 avenue de la Liberté,MONTPELLIER,"1,479","1,329",34070,Not available,Not available,34
3992,AVENUE DE LA RECAMBALE,MONTPELLIER,"1,388","1,319",34070,Not available,"1,498",34
3993,1 RUE DE L'ABRIVADO,MONTPELLIER,"1,409","1,309",34070,Not available,"1,519",34
3994,AVENUE DE VANIERES,MONTPELLIER,"1,299","1,212",34070,Not available,"1,412",34
3995,129 AVENUE DE LODEVE,MONTPELLIER,"1,299","1,212",34070,Not available,Not available,34
3996,112 AVENUE DE PALAVAS,MONTPELLIER,"1,390","1,300",34070,"1,450",Not available,34
3997,57 Route de Lodève,Montpellier,"1,308","1,212",34080,Not available,"1,378",34
3998,459 Avenue de la Justice de Castelnau,MONTPELLIER,Not available,Not available,34090,Not available,Not available,34
3999,459 AV.DE LA JUSTICE,MONTPELLIER,"1,319","1,214",34090,Not available,"1,434",34
4000,544 Rue Paul Rimbaud,Montpellier,Not available,"1,298",34100,"1,428","1,488",34
4001,14 Avenue des Vignerons,FRONTIGNAN,Not available,Not available,34110,Not available,Not available,34
4002,Route de Sète,FRONTIGNAN,Not available,"1,239",34110,"1,398","1,427",34
4003,route Sète,Frontignan,Not available,"1,245",34110,"1,390","1,420",34
4004,Lieu-dit Le Barnier,Frontignan,"1,389","1,348",34110,"1,486",Not available,34
4005,RN 108 14 AVENUE DES VIGNERONS,FRONTIGNAN,"1,419","1,305",34110,Not available,"1,529",34
4006,26 AVENUE DE VERDUN,Pézenas,Not available,"1,319",34120,"1,469",Not available,34
4007,38 Avenue de Verdun,PéZENAS,"1,400","1,310",34120,Not available,"1,510",34
4008,2 faubourg des Cordeliers,PéZENAS,Not available,Not available,34120,Not available,Not available,34
4009,"18, Avenue de Verdun",Pézenas,"1,325","1,215",34120,Not available,"1,385",34
4010,28 Faubourg des Cordeliers,PéZENAS,Not available,"1,310",34120,"1,430","1,469",34
4011,ZAC ST ANTOINE CD.112,SAINT-AUNèS,"1,279","1,199",34130,"1,319","1,349",34
4012,168 Avenue de la Mer,Mauguio,"1,349","1,245",34130,"1,370","1,420",34
4013,1030 Avenue Théo Luce,Mauguio,"1,422","1,324",34130,Not available,"1,532",34
4014,Z.A.C. la Louvade,Mauguio,Not available,"1,245",34130,"1,370",Not available,34
4015,Avenue de Montpellier,MèZE,Not available,"1,245",34140,"1,370","1,420",34
4016,RN 113,MèZE,"1,398","1,318",34140,Not available,"1,498",34
4017,Avenue du Général de Gaulle,Mèze,Not available,"1,245",34140,"1,370","1,420",34
4018,Route départementale 613,Bouzigues,Not available,"1,299",34140,"1,432",Not available,34
4019,Route de Saint-Guilhem,ANIANE,Not available,"1,259",34150,"1,399",Not available,34
4020,Route de Pézenas,GIGNAC,"1,313","1,213",34150,"1,352","1,386",34
4021,28 avenue de Montpellier,CASTRIES,"1,340","1,200",34160,"1,350","1,380",34
4022,753 Route de la Pompignane,CASTELNAU-LE-LEZ,Not available,"1,215",34170,"1,345","1,435",34
4023,1001 avenue de l'Industrie,Castelnau-le-lez,"1,328","1,230",34170,"1,369",Not available,34
4024,"ZA de l'Aube Rouge, avenue de l'Industrie",Castelnau-le-Lez,"1,289","1,196",34170,Not available,"1,375",34
4025,Quartier des Calquières,GANGES,"1,318","1,204",34190,"1,329","1,373",34
4026,ROUTE DE MONTPELLIER,LAROQUE,Not available,"1,219",34190,"1,346","1,373",34
4027, Boulevard Camille Blanc,SèTE,"1,315","1,209",34200,"1,355","1,415",34
4028,332 Avenue du Maréchal Juin,Sète,Not available,"1,249",34200,"1,419","1,459",34
4029,1356 avenue Gilbert Martelli,SèTE,Not available,"1,339",34200,"1,499","1,539",34
4030,4 Boulevard de Verdun,SèTE,Not available,Not available,34200,Not available,Not available,34
4031,79 boulevard camille,SETE,Not available,"1,259",34200,"1,399","1,455",34
4032,134 BD DE VERDUN,SETE,"1,309","1,204",34200,Not available,"1,409",34
4033,route d Oupia,OLONZAC,Not available,"1,297",34210,"1,499",Not available,34
4034,Avenue de la Gare,SAINT-PONS-DE-THOMIèRES,Not available,"1,229",34220,"1,379","1,418",34
4035,12 Avenue de la gare,SAINT PONS DE THOMIèRES,Not available,"1,229",34220,"1,379",Not available,34
4036,29 ROUTE DE CLERMONT,PAULHAN,Not available,Not available,34230,Not available,Not available,34
4037,zae la barthe bp6 la carnuse,paulhan,Not available,"1,249",34230,"1,379","1,399",34
4038,PONT DES 4 CANAUX RN 586,PALAVAS-LES-FLOTS,Not available,Not available,34250,Not available,Not available,34
4039,LES 4 CANAUX,PALAVAS-LES-FLOTS,Not available,"1,229",34250,"1,379","1,429",34
4040,PONT DES 4 CANAUX - RD 986,PALAVAS LES FLOTS,"1,305","1,204",34250,Not available,"1,406",34
4041,Route de Lodève,La Tour-sur-Orb,Not available,"1,179",34260,"1,359","1,399",34
4042,"115, avenue de la République",Saint-Mathieu-de-Tréviers,"1,369","1,265",34270,"1,395","1,425",34
4043,Rue des Artisans,LA GRANDE-MOTTE,"1,402","1,299",34280,Not available,"1,512",34
4044,RD.62E,CARNON,Not available,Not available,34280,Not available,Not available,34
4045,Avenue de melgueil,LA GRANDE-MOTTE,Not available,Not available,34280,Not available,Not available,34
4046,AVENUE DE L'EUROPE,LA GRANDE MOTTE,"1,299","1,206",34280,Not available,"1,399",34
4047,ROUTE DEPARTEMENTALE 59 E,CARNON,"1,299","1,204",34280,Not available,"1,414",34
4048,1 Avenue du MAS VIEL,SERVIAN,Not available,"1,199",34290,"1,355",Not available,34
4049,AUT A 9  AIRE DE MONTBLANC,SERVIAN,"1,479","1,389",34290,Not available,"1,585",34
4050,AUT A9  AIRE DE BEZIERS MONTBLANC NORD,MONTBLANC,"1,489","1,389",34290,Not available,"1,595",34
4051, Boulevard Maurice Pacull,AGDE,"1,297","1,197",34300,"1,327","1,367",34
4052,59 AVENUE DE SETE,Agde,"1,369","1,302",34300,Not available,"1,479",34
4053,AVENUE BELLA ISLA,CAP D'AGDE,Not available,Not available,34300,Not available,Not available,34
4054,8 Avenue des Sergents,AGDE,Not available,Not available,34300,Not available,Not available,34
4055,Route de Sète,AGDE,Not available,"1,197",34300,"1,327","1,367",34
4056, Route de Sète,AGDE,Not available,"1,341",34300,"1,500","1,540",34
4057,AVENUE BELLA ISLA,LE CAP D AGDE,"1,397","1,309",34300,Not available,"1,507",34
4058,8 AVENUE DES SERGENTS,AGDE,Not available,Not available,34300,Not available,Not available,34
4059,8 AVENUE DES SERGENTS,AGDE,"1,400","1,320",34300,Not available,"1,510",34
4060,Avenue de Nissan,CAPESTANG,"1,330","1,231",34310,Not available,"1,414",34
4061,avenue du pech de Valras,BéZIERS,"1,293","1,199",34311,"1,369","1,389",34
4062,39 Avenue de Cassan,Roujan,Not available,"1,329",34320,"1,489","1,529",34
4063,LOT ZONE ARTISANALE,ROUJAN,Not available,Not available,34320,Not available,Not available,34
4064,Avenue de Pézenas,ROUJAN,"1,329","1,225",34320,Not available,"1,439",34
4065,Allée du Plagnol,La Salvetat-sur-Agout,Not available,"1,380",34330,"1,520","1,570",34
4066,Route de Bessan,Marseillan,"1,316","1,196",34340,"1,326","1,394",34
4067,TRUCK ETAPE ZAC VIA EUROPA,VENDRES BEZIERS OUEST A9 SORTIE 36,"1,325","1,249",34350,"1,385",Not available,34
4068, Avenue de Béziers,SAINT-CHINIAN,"1,435","1,319",34360,Not available,"1,545",34
4069,"420, avenue de Saint Pons",SAINT-CHINIAN,Not available,"1,229",34360,"1,379",Not available,34
4070,ROUTE DE BEZIERS,CAZOULS-LèS-BéZIERS,"1,305","1,215",34370,"1,359",Not available,34
4071,1075 Route du Littoral,SAINT-MARTIN-DE-LONDRES,Not available,Not available,34380,Not available,Not available,34
4072,AUTOROUTE A 9,Villetelle,Not available,Not available,34400,Not available,Not available,34
4073,487 Avenue du general de gaulle,LUNEL,Not available,Not available,34400,Not available,Not available,34
4074,287 Avenue du Maréchal de Lattre de Tassigny,Lunel,"1,296","1,196",34400,Not available,"1,392",34
4075,AUTOROUTE A 9,LUNEL,Not available,Not available,34400,Not available,Not available,34
4076, Avenue des 4 Saisons,LUNEL,"1,315","1,245",34400,"1,365","1,389",34
4077,CIAL LES PORTES DE LA MER,Lunel,"1,287","1,206",34400,"1,328",Not available,34
4078,AUTOROUTE A9 AIRE D#039;AMBRUSSUM,Lunel,Not available,Not available,34400,Not available,Not available,34
4079,"AUTOROUTE A9, AIRE AMBRUSSUM NORD (direction Nimes Montpellier)",Lunel,"1,539","1,429",34400,Not available,"1,519",34
4080,AUTOROUTE A9 - AIRE AMBRUSSUM SUD,VILLETELLE,"1,474","1,384",34400,Not available,"1,584",34
4081,487 AV.GAL. DE GAULLE RN 113,LUNEL,"1,287","1,196",34400,Not available,"1,392",34
4082, Rue du Levant,LUNEL,"1,278","1,188",34402,"1,308","1,348",34
4083,Route de Valras,Sérignan,"1,298","1,197",34410,"1,369","1,377",34
4084,Avenue Paul Vidal,Sauvian,Not available,"1,319",34410,"1,469","1,550",34
4085,Route de Valras Plage,Sérignan,Not available,"1,257",34410,"1,429","1,459",34
4086,Ancienne Route de Sérignan,Villeneuve-lès-Béziers,Not available,Not available,34420,Not available,Not available,34
4087,Avenue de la Promenade,CERS,"1,315","1,209",34420,"1,385",Not available,34
4088, Route de Montpellier,SAINT-JEAN-DE-VéDAS,"1,352","1,264",34430,Not available,"1,462",34
4089,Route de Sète,SAINT-JEAN-DE-VéDAS,"1,302","1,212",34430,"1,372","1,405",34
4090,RN113-9 Lieu dit La Grillade,COLOMBIERS,Not available,"1,298",34440,"1,499","1,539",34
4091,Z.A.E.de Cantegals,COLOMBIERS,"1,349","1,239",34440,"1,419",Not available,34
4092,Avenue de Béziers,VIAS,"1,384","1,284",34450,Not available,"1,494",34
4093,LIEUDIT LE GRANEVAS,VIAS,"1,349","1,239",34450,Not available,"1,449",34
4094,55 Avenue de Béziers,CESSENON-SUR-ORB,Not available,"1,240",34460,"1,410","1,430",34
4095,ZAE L'AUDACIEUSE,MAGALAS,"1,331","1,211",34480,Not available,"1,407",34
4096,Rue de la Carrièrasse,THéZAN-LèS-BéZIERS,"1,296","1,199",34490,Not available,"1,398",34
4097,Z.a.e. de Montaury,LIGNAN-SUR-ORB,Not available,"1,229",34490,"1,369","1,399",34
4098,5 Avenue de la Voie Domitienne,BEZIERS,Not available,Not available,34500,Not available,Not available,34
4099,avenue rhin et danube,BEZIERS,"1,398","1,298",34500,Not available,"1,508",34
4100,Avenue Jean Moulin,BéZIERS,Not available,"1,239",34500,"1,419","1,439",34
4101,3 AV DE LA VOIE DOMITIENNE,Béziers,"1,293","1,197",34500,Not available,"1,377",34
4102,44 Avenue Colonel d'Ornano,Béziers,Not available,"1,330",34500,"1,490","1,530",34
4103,14 Avenue du Pont-Vieux,BéZIERS,Not available,"1,359",34500,"1,540",Not available,34
4104,43 AV RHIN ET DANUBE,BEZIERS,Not available,Not available,34500,Not available,Not available,34
4105,48.Rue Gerry Roufs,BEZIERS,Not available,Not available,34500,Not available,Not available,34
4106,1 AVENUE DE LA DEVEZE,BEZIERS,Not available,Not available,34500,Not available,Not available,34
4107,48 Rue Gerry Roufs,Béziers,"1,305","1,199",34500,"1,369","1,389",34
4108,21 avenue du Pont Vieux,BEZIERS,"1,398","1,298",34500,Not available,Not available,34
4109,152 AV.MARECHAL FOCH ROUTE DE BE,BEZIERS,"1,407","1,305",34500,Not available,"1,517",34
4110,43 AVENUE RHIN ET DANUBE,BEZIERS,"1,304","1,199",34500,Not available,"1,394",34
4111,1 AVENUE DE LA DEVEZE,BEZIERS,"1,299","1,202",34500,Not available,"1,392",34
4112,AV. DE LA VOIE DOMITIENNE,BEZIERS,"1,294","1,197",34500,Not available,"1,387",34
4113,Avenue de Pomérols,Florensac,"1,430","1,319",34510,Not available,Not available,34
4114,AUTOROUTE A 75,Le Caylar,Not available,Not available,34520,Not available,Not available,34
4115,AUTOROUTE A75 - AIRE DU CAYLAR,LE CAYLAR,"1,484","1,389",34520,Not available,"1,594",34
4116,128 Avenue Capitaine Pierre Azema,MONTAGNAC,"1,397","1,268",34530,Not available,"1,479",34
4117,MONTIMARAN,Béziers,"1,299","1,205",34535,"1,375",Not available,34
4118,ROUTE DE SETE,BALARUC-LE-VIEUX,"1,309","1,204",34540,"1,355","1,409",34
4119,Route de Sète,Balaruc-les-Bains,"1,309","1,204",34540,Not available,"1,422",34
4120,44 AVENUE DE MONTPELLIER,BALARUC LES BAINS,Not available,Not available,34540,Not available,Not available,34
4121,MONTS RAMUS C.D. 13,Bessan,"1,339","1,245",34550,Not available,"1,449",34
4122,Route St Thibéry,BESSAN,"1,339","1,239",34550,Not available,"1,459",34
4123,31 rue Sauta Roch,Villeveyrac,"1,334","1,235",34560,Not available,"1,397",34
4124,AVENUE DE SETE,POUSSAN,Not available,"1,245",34560,"1,370",Not available,34
4125,AVENUE GENERAL GROLLIER,Pignan,"1,379","1,227",34570,Not available,"1,489",34
4126,Zac du Pradas,Montarnaud,"1,312","1,213",34570,"1,353","1,385",34
4127,Rue Alphonse Daudet,MARSILLARGUES,"1,349","1,219",34590,Not available,"1,399",34
4128,Route de St Pons,Bédarieux,Not available,"1,204",34600,"1,344","1,399",34
4129,Station Service de BEL AIR,FAUGERES,Not available,"1,229",34600,"1,379",Not available,34
4130,Route de Bédarieux,VILLEMAGNE-L'ARGENTIèRE,"1,319","1,214",34600,"1,354","1,409",34
4131,56 av de Beziers,PUISSERGUIER,"1,338","1,207",34620,"1,385",Not available,34
4132,43 avenue de béziers,Puisserguier,Not available,"1,250",34620,"1,400","1,430",34
4133,RD 5 - Centre Commercial Le Frigoulet RD 5 - Centre Commercial Le Frigoulet,COURNONSEC,Not available,"1,253",34660,"1,391","1,431",34
4134,103 Avenue de la Biste,BAILLARGUES,Not available,"1,229",34670,"1,369","1,399",34
4135,RN 113,FABRèGUES,Not available,"1,230",34690,"1,370","1,403",34
4136,AIRE DE FABREGUES NORD  A9,Fabrègues,Not available,Not available,34690,Not available,Not available,34
4137,AIRE DE FABREGUES SUD - A9,Fabrègues,"1,470","1,380",34690,Not available,Not available,34
4138,AIRE DE FABREGUES NORD,Fabrègues,"1,538","1,428",34690,Not available,"1,658",34
4139,55 Avenue du Général de Gaulle,LODèVE,"1,269","1,199",34700,"1,265","1,369",34
4140,ROUTE DE MONTPELLIER,LODèVE,Not available,"1,340",34700,"1,470","1,490",34
4141,la méridienne - Autouroute A75 - sortie 54,Le Bosc,"1,277","1,178",34700,"1,345","1,364",34
4142,Avenue de Montpellier,SAINT-ANDRé-DE-SANGONIS,Not available,"1,280",34725,"1,430","1,460",34
4143,Route de Montpellier,PRADES-LE-LEZ,Not available,"1,249",34730,"1,385","1,419",34
4144,RN 113,VENDARGUES,Not available,Not available,34740,Not available,Not available,34
4145,ROUTE D'ALES,Vendargues,"1,301","1,196",34740,Not available,"1,381",34
4146,7 Avenue de Montpellier,Vendargues,Not available,Not available,34740,Not available,Not available,34
4147,RN 113,VENDARGUES,"1,292","1,196",34740,Not available,"1,375",34
4148,93 rue des troenes,Villeneuve-lès-Maguelone,Not available,"1,231",34750,"1,370","1,404",34
4149,"47, avenue de Béziers",Gigean,"1,316","1,224",34770,Not available,"1,425",34
4150,132 Avenue de Palavas,Montpellier,"1,385","1,225",34770,Not available,"1,424",34
4151,Avenue de Béziers,Gigean,Not available,"1,239",34770,"1,399","1,429",34
4152,2 rue Nicolas Appert,GRABELS,Not available,"1,259",34790,"1,439","1,479",34
4153,790 RTE DE MONTPELLIER,GRABELS,"1,399","1,298",34790,Not available,"1,495",34
4154,Centre Cial Grand Axe La Madeleine,Clermont-l'Hérault,"1,319","1,215",34800,Not available,"1,395",34
4155,9 RN 9,CLERMONT-L'HéRAULT,"1,339","1,299",34800,"1,399",Not available,34
4156,2 rue du servent,CLERMONT L'HERAULT,"1,319","1,219",34800,Not available,"1,389",34
4157,1 CHEMIN DU PORTOU,Pomérols,Not available,"1,249",34810,"1,379","1,399",34
4158,Lieu dit La Plaine CD 112,JACOU,Not available,"1,247",34830,"1,375","1,408",34
4159,Route de Jacou,LE CRèS,Not available,"1,209",34920,"1,345","1,375",34
4160,Route de Nîmes,Le Crès,"1,289","1,196",34920,Not available,"1,375",34
4161,ROUTE DE CARNON - CS61015,LATTES,"1,300","1,205",34973,"1,353","1,138",34
4162,ROUTE DE GANGES,SAINT-CLéMENT-DE-RIVIèRE,"1,305","1,215",34980,"1,345","1,375",34
4163, Rue des Vautes,SAINT-GéLY-DU-FESC,"1,368","1,264",34980,Not available,"1,424",34
4164,Route de Saint Georges d'Orques,JUVIGNAC,"1,365","1,259",34990,Not available,"1,440",34
4165,Route de Saint-Brieuc,RENNES,Not available,Not available,35000,Not available,Not available,35
4166,Centre commercial ALMA rue du Bosphore,RENNES,Not available,Not available,35000,Not available,Not available,35
4167,254 Rue de Fougères,RENNES,Not available,Not available,35000,Not available,Not available,35
4168,124 Avenue du Général Leclerc,RENNES,Not available,Not available,35000,Not available,Not available,35
4169, Avenue Charles Tillon,RENNES,Not available,Not available,35000,Not available,Not available,35
4170,17 boulevardLéon Bourgeois,RENNES,"1,385","1,306",35000,Not available,"1,495",35
4171,171 Rue de Châteaugiron,Rennes,Not available,Not available,35000,Not available,Not available,35
4172,182 Rue de Châteaugiron,RENNES,"1,440","1,390",35000,"1,480","1,520",35
4173,ROUTE DE LORIENT,Rennes,Not available,Not available,35000,Not available,Not available,35
4174,Rue Jules Vallès,Rennes,"1,287","1,199",35000,Not available,"1,379",35
4175,238 Rue Saint-Malo,Rennes,Not available,"1,286",35000,"1,417","1,441",35
4176,228 Route de Lorient,RENNES,"1,339","1,249",35000,Not available,"1,439",35
4177,10 Rue du Bosphore,Rennes,Not available,Not available,35000,Not available,Not available,35
4178,202 ROUTE DE LORIENT,RENNES,"1,394","1,312",35000,Not available,"1,504",35
4179,171 RUE DE CHATEAUGIRON,RENNES,"1,384","1,306",35000,Not available,"1,494",35
4180,avenue CHARLES TILLON,RENNES,"1,384","1,306",35000,Not available,"1,494",35
4181,"124, AVENUE DU GENERAL LECLERC",RENNES,"1,302","1,204",35000,Not available,"1,382",35
4182,"CENTRE COMMERCIAL ALMA, 10 RUE B",RENNES,"1,285","1,205",35000,Not available,"1,392",35
4183,"254, ROUTE DE FOUGERES",RENNES,"1,298","1,208",35000,Not available,"1,399",35
4184,100-102 ROUTE DE SAINT-BRIEUC,RENNES,"1,307","1,205",35000,Not available,"1,389",35
4185,Rue des Frênes,LA FRESNAIS,Not available,"1,250",35111,"1,390","1,430",35
4186,Rue Saint-Pierre,Domagné,Not available,"1,269",35113,"1,419","1,489",35
4187,RUE DU BORD DE MER,SAINT-BENOîT-DES-ONDES,"1,480","1,370",35114,Not available,"1,560",35
4188,P.A. Les Rolandières,DOL-DE-BRETAGNE,"1,339","1,219",35120,"1,349","1,389",35
4189,RUE DU DOCTEUR GRINGOIRE,DOL-DE-BRETAGNE,Not available,"1,219",35120,"1,349","1,389",35
4190,30 route de NANTES,LA GUERCHE-DE-BRETAGNE,"1,289","1,199",35130,Not available,"1,369",35
4191,Route de Vitré,La Guerche-de-Bretagne,"1,305","1,219",35130,Not available,"1,379",35
4192,La Croix aux Potiers,CHARTRES-DE-BRETAGNE,"1,324","1,233",35131,"1,367",Not available,35
4193,RN 137 DIR RENNES,Saint-Malo,Not available,Not available,35132,Not available,Not available,35
4194,Route de Lorient,VEZIN-LE-COQUET,Not available,Not available,35132,Not available,Not available,35
4195,ROUTE DE LORIENT,VEZIN LE COQUET,"1,297","1,207",35132,Not available,"1,392",35
4196,Route de Rennes,Lécousse,"1,309","1,209",35133,"1,349","1,379",35
4197,Rue Loroux,Chantepie,Not available,"1,229",35135,"1,355",Not available,35
4198,LA MORINAIS,SAINT-JACQUES-DE-LA-LANDE,Not available,Not available,35136,Not available,Not available,35
4199,LA PROVIDENCE,SAINT-JACQUES-DE-LA-LANDE,"1,450","1,390",35136,Not available,"1,520",35
4200,14 COURS CAMILLE CLAUDEL,ST JACQUES DE LA LANDE,"1,290","1,212",35136,Not available,"1,363",35
4201,2 Rue de l'Ãpinette,PLEUMELEUC,"1,284","1,209",35137,Not available,"1,364",35
4202,28 RUE DE RENNES,SAINT-AUBIN-DU-CORMIER,"1,289","1,199",35140,"1,339",Not available,35
4203,BOULEVARD CHARCOT,Janzé,Not available,"1,199",35150,"1,355","1,385",35
4204,Route de Bain de Bretagne,Janzé,Not available,"1,199",35150,"1,355","1,385",35
4205,AIRE DU HARDIER,BRIE,"1,374","1,278",35150,Not available,"1,388",35
4206,LAUNAY QUERO,MONTFORT SUR MEU - BRETEIL,"1,289","1,209",35160,Not available,"1,365",35
4207,Rue de Rennes,MONTFORT-SUR-MEU,"1,439","1,278",35160,Not available,"1,549",35
4208,2 Place du Vert Buisson,BRUZ,"1,300","1,205",35170,"1,320","1,365",35
4209,Avenue Alphonse Legault,Bruz,"1,312","1,224",35170,Not available,"1,394",35
4210,Rue du Papegault,TINTENIAC,Not available,"1,199",35190,"1,329","1,389",35
4211,50 Avenue du Guesclin,TINTéNIAC,Not available,Not available,35190,"1,530","1,570",35
4212,Boulevard Paul Hutin Desgrées,RENNES,"1,296","1,214",35200,"1,342",Not available,35
4213,"7, bd de l'Yser",RENNES,"1,285","1,199",35200,Not available,"1,379",35
4214,334 RUE DE NANTES,RENNES,Not available,Not available,35200,Not available,Not available,35
4215,334 RUE DE NANTES,RENNES,"1,286","1,205",35200,Not available,Not available,35
4216,256 Rue de Nantes,RENNES,"1,285","1,199",35205,"1,339","1,379",35
4217,ZAC DES JARDINS DE LA BRETONNIERE,CHâTEAUBOURG,Not available,"1,199",35220,"1,343","1,379",35
4218,Rue Mathurin Méheut,NOYAL-CHâTILLON-SUR-SEICHE,"1,299","1,209",35230,"1,335","1,385",35
4219,ROUTE DE NANTES LE VALLON,Noyal-Châtillon-sur-Seiche,Not available,Not available,35230,Not available,Not available,35
4220,6 Place de l'Église,Orgères,"1,319","1,219",35230,"1,349",Not available,35
4221,Route de Nantes Le Vallon,NOYAL-CHATILLON-SUR-SEICHE,"1,359","1,265",35230,Not available,"1,459",35
4222,ZA DU PORTAIL RN 12,Thorigné-Fouillard,"1,383","1,306",35235,Not available,"1,493",35
4223,43 Rue Auguste Pavie,RETIERS,"1,299","1,209",35240,"1,359","1,389",35
4224,ROUTE DE ST MEDARD,Saint-Aubin-d'Aubigné,"1,299","1,209",35250,Not available,"1,379",35
4225,LA NOUVELLE VAGUE,Cancale,Not available,"1,219",35260,"1,359","1,399",35
4226,7 AV. DES ERABLES,COMBOURG,Not available,"1,219",35270,"1,345","1,389",35
4227,ZA MOULIN MADAME 14 RUE DU COUTURES,Combourg,"1,284","1,204",35270,"1,322",Not available,35
4228,RUE HENRI LETORT,Saint-Méen-le-Grand,"1,299","1,209",35290,"1,339","1,379",35
4229,zone du maupas,Saint-Méen-le-Grand,"1,309","1,209",35290,"1,339","1,379",35
4230,20 BOULEVARD SAINT GERMAIN,Fougères,"1,315","1,215",35300,Not available,"1,395",35
4231,20 Place de l'Europe,Fougères,Not available,Not available,35300,Not available,Not available,35
4232,58 Avenue de la Verrerie,FOUGèRES,"1,418","1,309",35300,Not available,"1,528",35
4233,39 Boulevard de Groslay,FOUGèRES,Not available,"1,209",35301,"1,349","1,379",35
4234,AVENUE DES PLATANES,MORDELLES,"1,280","1,199",35310,Not available,"1,349",35
4235,Lieu-dit Le Pommeret,Bréal-sous-Montfort,Not available,"1,205",35310,"1,339","1,369",35
4236,Rue de Bel Air,CREVIN,Not available,"1,260",35320,"1,390","1,420",35
4237,5 Avenue du Général de Gaulle,Noyal-sur-Vilaine,"1,360","1,360",35330,Not available,"1,470",35
4238,CHEMIN DE ST MAUR,MERNEL,Not available,"1,218",35330,"1,318",Not available,35
4239,Centre Commercial BEAUGE,LIFFRé,"1,318","1,215",35340,Not available,"1,389",35
4240,46 rue de la Forêt,LA BOUëXIèRE,"1,355","1,229",35340,"1,389","1,439",35
4241,Avenue du Vert-Galant,Liffré,"1,299","1,215",35342,Not available,"1,385",35
4242,3 Rue d'Aleth,La Gouesnière,Not available,Not available,35350,Not available,Not available,35
4243,LE PORTAIL,SAINT MELOIR DES ONDES,"1,293","1,214",35350,"1,348",Not available,35
4244,"16, rue d'Aleth",LA GOUESNIERE,"1,399","1,259",35350,Not available,"1,499",35
4245,58 Rue de Rennes,MONTAUBAN-DE-BRETAGNE,"1,299","1,209",35360,"1,339",Not available,35
4246,AUTOROUTE A 81,MONDEVERT,Not available,Not available,35370,Not available,Not available,35
4247,8 rue des Sports,Argentré-du-Plessis,"1,299","1,219",35370,"1,349",Not available,35
4248,ROUTE NATIONALE 157 - AIRE DE MONDEVERT,MONDEVERT,"1,469","1,389",35370,Not available,"1,579",35
4249,12 ZONE D'ACTIVITE PIQUET OUEST,Étrelles,"1,299","1,219",35370,Not available,"1,369",35
4250,RUE DE LA VALLEE DU CAST,PLéLAN-LE-GRAND,"1,289","1,199",35380,"1,329",Not available,35
4251,3 PARC DES LIZARDAIS,Grand-Fougeray,"1,309","1,199",35390,Not available,"1,369",35
4252,18 Rue de la Balue,SAINT-MALO,Not available,Not available,35400,Not available,Not available,35
4253,131 Boulevard Gambetta,SAINT-MALO,"1,384","1,313",35400,Not available,"1,494",35
4254,126 Boulevard des Talards,SAINT-MALO,Not available,Not available,35400,Not available,Not available,35
4255,RN 137 COTE OUEST,Saint-Malo,Not available,Not available,35400,Not available,Not available,35
4256,RN 137 COTE EST,Saint-Malo,Not available,Not available,35400,Not available,Not available,35
4257,rue de la Flaudais,SAINT-MALO,"1,270","1,194",35400,"1,313","1,389",35
4258,55 Boulevard des Déportés,Saint-Malo,"1,289","1,205",35400,"1,339","1,389",35
4259,Avenue Général de Gaulle,SAINT-MALO,"1,279","1,194",35400,"1,319",Not available,35
4260,"126, BOULEVARD DES TALARDS",ST MALO,"1,384","1,313",35400,Not available,"1,494",35
4261,"18, RUE DE LA BALUE",SAINT MALO,"1,289","1,206",35400,Not available,"1,394",35
4262,RN 137 - COTE OUEST - DIRECTION,SAINT SERVAN SUR MER,"1,289","1,206",35400,Not available,"1,393",35
4263,RN 137 COTE EST,ST SERVAN SUR MER,"1,289","1,206",35400,Not available,"1,393",35
